Trial 0,Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9,Trial 10,Trial 11,Trial 12,Trial 13,Trial 14,Trial 15,Trial 16,Trial 17,Trial 18,Trial 19,Trial 20,Trial 21,Trial 22,Trial 23,Trial 24,Trial 25,Trial 26,Trial 27,Trial 28,Trial 29,Trial 30,Trial 31,Trial 32,Trial 33,Trial 34,Trial 35,Trial 36,Trial 37,Trial 38,Trial 39,Trial 40,Trial 41,Trial 42,Trial 43,Trial 44,Trial 45,Trial 46,Trial 47,Trial 48,Trial 49,Trial 50,Trial 51,Trial 52,Trial 53,Trial 54,Trial 55,Trial 56,Trial 57,Trial 58,Trial 59,Trial 60,Trial 61,Trial 62,Trial 63,Trial 64,Trial 65,Trial 66,Trial 67,Trial 68,Trial 69,Trial 70,Trial 71,Trial 72,Trial 73,Trial 74,Trial 75,Trial 76,Trial 77,Trial 78,Trial 79,Trial 80,Trial 81,Trial 82,Trial 83,Trial 84,Trial 85,Trial 86,Trial 87,Trial 88,Trial 89,Trial 90,Trial 91,Trial 92,Trial 93,Trial 94,Trial 95,Trial 96,Trial 97,Trial 98,Trial 99
1.0,5.0,11.0,18.0,26.0,36.0,45.0,51.0,70.0,74.0,115.0,122.0,135.0,150.0,167.0,177.0,200.0,217.0,236.0,246.0,257.0,278.0,286.0,294.0,305.0,315.0,325.0,334.0,341.0,346.0,349.0,362.0,390.0,402.0,415.0,434.0,446.0,455.0,469.0,476.0,483.0,500.0,507.0,515.0,521.0,523.0,527.0,532.0,547.0,560.0,567.0,574.0,578.0,581.0,587.0,594.0,601.0,608.0,610.0,616.0,622.0,629.0,640.0,652.0,660.0,665.0,684.0,697.0,699.0,700.0,706.0,707.0,720.0,726.0,728.0,730.0,739.0,745.0,750.0,754.0,760.0,770.0,780.0,785.0,789.0,791.0,793.0,794.0,795.0,801.0,805.0,808.0,811.0,814.0,820.0,823.0,827.0,831.0,834.0,838.0
1.0,6.0,14.0,19.0,27.0,37.0,40.0,52.0,71.0,75.0,116.0,103.0,136.0,151.0,133.0,141.0,156.0,218.0,237.0,247.0,210.0,279.0,287.0,295.0,306.0,316.0,326.0,335.0,342.0,299.0,350.0,320.0,391.0,403.0,416.0,435.0,447.0,456.0,470.0,477.0,484.0,389.0,508.0,516.0,411.0,524.0,429.0,436.0,548.0,561.0,455.0,461.0,579.0,582.0,588.0,595.0,602.0,609.0,535.0,566.0,572.0,630.0,641.0,653.0,661.0,666.0,646.0,698.0,676.0,701.0,700.0,709.0,724.0,733.0,740.0,753.0,740.0,787.0,751.0,755.0,815.0,771.0,870.0,887.0,897.0,905.0,920.0,928.0,945.0,965.0,980.0,992.0,1004.0,1011.0,1024.0,1033.0,1047.0,1058.0,1068.0,1084.0
2.0,7.0,15.0,20.0,28.0,38.0,41.0,53.0,62.0,71.0,93.0,104.0,111.0,152.0,134.0,142.0,157.0,219.0,182.0,248.0,211.0,280.0,288.0,296.0,260.0,317.0,270.0,336.0,343.0,300.0,351.0,363.0,392.0,404.0,417.0,344.0,351.0,363.0,471.0,382.0,485.0,390.0,509.0,517.0,522.0,525.0,430.0,437.0,549.0,562.0,456.0,462.0,474.0,479.0,589.0,596.0,603.0,524.0,536.0,567.0,573.0,586.0,642.0,608.0,662.0,667.0,685.0,670.0,677.0,695.0,701.0,710.0,721.0,734.0,741.0,731.0,766.0,788.0,801.0,756.0,816.0,772.0,871.0,888.0,898.0,906.0,921.0,929.0,946.0,966.0,981.0,993.0,1005.0,1012.0,1025.0,1034.0,1048.0,1059.0,1069.0,1085.0
3.0,8.0,16.0,21.0,29.0,39.0,46.0,54.0,63.0,72.0,117.0,105.0,112.0,153.0,168.0,178.0,158.0,220.0,238.0,249.0,258.0,281.0,289.0,248.0,307.0,318.0,327.0,337.0,284.0,301.0,352.0,364.0,393.0,405.0,418.0,345.0,352.0,457.0,371.0,383.0,486.0,391.0,401.0,518.0,412.0,239.0,431.0,533.0,550.0,563.0,457.0,575.0,475.0,480.0,590.0,597.0,510.0,525.0,537.0,568.0,623.0,631.0,643.0,609.0,625.0,668.0,647.0,671.0,678.0,696.0,702.0,711.0,722.0,727.0,742.0,732.0,767.0,789.0,802.0,757.0,817.0,773.0,872.0,889.0,899.0,907.0,922.0,930.0,947.0,967.0,982.0,994.0,1006.0,1013.0,1026.0,1035.0,1049.0,1060.0,1070.0,1086.0
4.0,9.0,17.0,22.0,25.0,40.0,47.0,55.0,64.0,73.0,94.0,106.0,113.0,154.0,135.0,143.0,201.0,221.0,239.0,250.0,259.0,282.0,290.0,249.0,308.0,264.0,271.0,338.0,344.0,302.0,353.0,365.0,394.0,406.0,419.0,436.0,353.0,458.0,472.0,384.0,487.0,106.0,510.0,519.0,413.0,526.0,432.0,534.0,551.0,564.0,458.0,576.0,476.0,583.0,591.0,598.0,604.0,526.0,538.0,569.0,574.0,632.0,594.0,610.0,626.0,636.0,648.0,167.0,679.0,697.0,703.0,712.0,725.0,735.0,743.0,733.0,768.0,790.0,803.0,812.0,818.0,828.0,873.0,890.0,900.0,908.0,923.0,931.0,948.0,968.0,983.0,995.0,1007.0,1014.0,1027.0,1036.0,1050.0,1061.0,244.0,1087.0
5.0,10.0,18.0,22.0,26.0,41.0,48.0,56.0,65.0,76.0,95.0,107.0,114.0,155.0,136.0,179.0,202.0,222.0,183.0,194.0,260.0,283.0,291.0,250.0,309.0,265.0,272.0,339.0,285.0,303.0,354.0,366.0,395.0,407.0,420.0,437.0,354.0,459.0,473.0,385.0,488.0,53.0,511.0,115.0,414.0,125.0,433.0,535.0,20.0,565.0,459.0,577.0,477.0,481.0,484.0,599.0,511.0,527.0,539.0,617.0,575.0,633.0,595.0,611.0,189.0,669.0,649.0,55.0,680.0,698.0,704.0,713.0,723.0,736.0,744.0,734.0,187.0,746.0,752.0,813.0,819.0,829.0,874.0,891.0,901.0,909.0,924.0,932.0,949.0,969.0,984.0,996.0,1008.0,1015.0,237.0,1037.0,1051.0,1062.0,188.0,1088.0
6.0,11.0,12.0,23.0,27.0,42.0,49.0,57.0,66.0,77.0,96.0,108.0,137.0,120.0,137.0,180.0,203.0,223.0,184.0,195.0,212.0,284.0,242.0,251.0,310.0,319.0,273.0,283.0,68.0,304.0,309.0,321.0,396.0,408.0,421.0,438.0,355.0,460.0,372.0,386.0,388.0,392.0,512.0,23.0,415.0,30.0,40.0,438.0,247.0,566.0,568.0,463.0,478.0,482.0,485.0,505.0,512.0,528.0,540.0,618.0,576.0,634.0,596.0,612.0,190.0,670.0,650.0,212.0,681.0,702.0,705.0,714.0,724.0,737.0,745.0,735.0,188.0,791.0,753.0,814.0,820.0,830.0,65.0,98.0,103.0,116.0,925.0,933.0,950.0,802.0,37.0,183.0,57.0,65.0,172.0,82.0,97.0,195.0,1071.0,248.0
7.0,1.0,13.0,5.0,28.0,36.0,50.0,51.0,67.0,74.0,97.0,109.0,138.0,121.0,39.0,181.0,204.0,173.0,185.0,196.0,213.0,233.0,243.0,252.0,311.0,320.0,274.0,71.0,286.0,305.0,310.0,367.0,328.0,329.0,422.0,439.0,8.0,461.0,29.0,101.0,489.0,393.0,513.0,116.0,416.0,126.0,93.0,439.0,132.0,451.0,460.0,464.0,141.0,483.0,486.0,506.0,513.0,529.0,541.0,158.0,162.0,635.0,644.0,613.0,191.0,671.0,651.0,56.0,682.0,703.0,706.0,715.0,726.0,738.0,746.0,754.0,769.0,792.0,804.0,758.0,821.0,831.0,66.0,56.0,104.0,63.0,926.0,934.0,951.0,970.0,17.0,809.0,58.0,35.0,173.0,18.0,56.0,832.0,1072.0,1089.0
8.0,12.0,14.0,24.0,29.0,37.0,42.0,52.0,19.0,78.0,98.0,123.0,139.0,122.0,138.0,182.0,205.0,224.0,186.0,197.0,214.0,234.0,244.0,253.0,261.0,321.0,275.0,43.0,19.0,306.0,311.0,368.0,397.0,409.0,423.0,346.0,356.0,462.0,30.0,102.0,490.0,394.0,402.0,24.0,109.0,127.0,528.0,440.0,248.0,452.0,569.0,465.0,137.0,584.0,487.0,507.0,514.0,530.0,542.0,159.0,624.0,587.0,170.0,614.0,192.0,672.0,652.0,57.0,683.0,225.0,707.0,716.0,232.0,739.0,747.0,755.0,189.0,793.0,805.0,759.0,196.0,832.0,67.0,57.0,105.0,64.0,927.0,935.0,952.0,27.0,181.0,997.0,59.0,187.0,1028.0,19.0,57.0,1063.0,137.0,249.0
9.0,13.0,15.0,11.0,30.0,38.0,12.0,58.0,26.0,79.0,99.0,124.0,140.0,31.0,169.0,144.0,159.0,225.0,187.0,53.0,215.0,235.0,37.0,254.0,262.0,322.0,276.0,72.0,57.0,307.0,312.0,369.0,398.0,410.0,331.0,347.0,357.0,364.0,52.0,103.0,491.0,395.0,403.0,87.0,110.0,31.0,529.0,441.0,249.0,135.0,570.0,44.0,138.0,585.0,488.0,508.0,515.0,531.0,543.0,160.0,163.0,588.0,171.0,179.0,193.0,673.0,653.0,135.0,684.0,69.0,174.0,717.0,233.0,179.0,748.0,756.0,70.0,794.0,806.0,344.0,139.0,833.0,68.0,786.0,106.0,65.0,300.0,936.0,953.0,21.0,806.0,998.0,60.0,815.0,92.0,83.0,98.0,242.0,197.0,250.0
